0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
23,"1,882",762,"1,455","1,515",111,285,6,37,1,0,"46,293","43,052","42,191","41,348","3,881",,,,,,,,20%,-2%,,Developer,0,4,4,0,Master,3,,,,,,,,87%,144%,107%,100%,3,2,1,3,Salary/Benfit,1,0,0,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bitte dringend anpassen.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Gute Ansätze sichtbar. Weiteres: Zeigt gute Präsenz in Meetings.,Göttingen,,37,0,"54,626","49,996","45,830","45,367","43,552",10,,
24,875,"2,081",955,"1,809",81,333,9,30,0,0,"152,903","151,374","139,264","122,552","8,326",,,,,,,,30%,-4%,,Team Lead,4,7,1,13,Mittlere Reife,5,,,,,,,,61%,87%,44%,125%,4,1,2,1,Relationship to team/manager,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Ein Teamplayer. Weiteres: Zeigt gute Präsenz in Meetings.,Bautzen,,37,1,"171,251","143,729","157,490","155,961","127,888",17,,
25,"1,809","1,605","1,610","1,795",102,413,26,30,0,0,"46,287","41,658","39,159","37,201","3,793",,,,,,,,10%,-1%,,Consultant,2,3,0,3,Mittlere Reife,3,,,,,,,,80%,154%,125%,102%,2,2,1,1,Career Progression,0,0,0,0,1,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Kann Verantwortung übernehmen.",Bautzen,,39,1,"43,047","44,899","47,676","40,733","56,211",17,,
26,"1,711","1,473","1,483","1,561",71,394,0,19,1,0,"95,334","84,847","78,908","67,861","1,883",,,,,,,,10%,1%,,Team Lead,8,4,5,10,Bachelor,5,,,,,,,,85%,70%,110%,102%,3,3,1,3,Career Progression,0,0,0,1,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Noch viel Luft nach oben.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Wird von allen geschätzt. Weiteres: Fehlt es an Eigeninitiative.",Göttingen,,22,1,"93,428","97,241","104,868","89,614","103,952",14,,
27,"1,717",831,"1,179","1,540",96,382,0,32,0,0,"103,256","100,158","92,145","78,324","6,596",,,,,,,,20%,2%,,Team Lead,5,4,3,5,Master,3,,,,,,,,137%,116%,112%,104%,2,3,1,3,Pension,1,0,0,0,0,1,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Zeigt gute Präsenz in Meetings.",Bautzen,,40,2,"111,516","92,930","129,070","107,386","135,306",14,,
28,"1,746","1,397","1,531","1,556",78,375,35,30,0,0,"102,970","90,613","78,834","73,315","2,237",,,,,,,,20%,2%,,Consultant,11,4,5,17,Doktor,4,,,,,,,,62%,46%,81%,85%,4,2,3,1,Salary/Benfit,0,1,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Exzellent!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Hat Defizite in der Kommunikation.",Göttingen,,45,2,"91,643","106,059","101,940","129,742","158,285",12,,
29,"1,743","1,073","1,140","1,627",86,315,10,24,2,0,"76,027","67,664","58,191","54,117","1,160",,,,,,,,30%,-7%,,Internal,10,4,6,20,Master,5,,,,,,,,83%,146%,98%,27%,4,3,1,3,Personal Reason,0,0,0,1,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Fehlt es an Eigeninitiative.",Berlin,,22,1,"82,109","82,869","89,711","75,266","64,729",5,,
30,"1,756",915,"1,416","1,532",99,365,26,30,0,0,"109,560","93,126","91,264","83,050","3,796",,,,,,,,40%,-7%,,Consultant,19,3,3,20,Abitur,3,,,,,,,,108%,57%,100%,76%,2,3,2,1,Relationship to team/manager,1,0,1,0,1,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Wird von allen geschätzt. Weiteres: Hat Defizite in der Kommunikation.",Berlin,,28,1,"123,803","110,656","134,759","97,508","80,932",7,,
31,"1,765","1,045","1,505","1,624",116,363,23,43,1,0,"94,999","94,999","80,750","72,675","5,930",,,,,,,,10%,-1%,,Consultant,8,6,3,8,Mittlere Reife,4,,,,,,,,92%,127%,86%,93%,1,1,3,3,Relationship to team/manager,1,0,0,1,1,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Es gibt noch viel zu tun. Weiteres: Hat Defizite in der Kommunikation.",Bielefeld,,41,2,"94,999","102,599","112,099","87,399","73,416",9,,
32,"1,775","1,296","1,580","1,676",72,387,48,29,0,0,"87,883","79,974","75,975","66,098","1,357",,,,,,,,20%,-2%,,Solution Architect,6,4,7,7,Hauptschulabschluss,6,,,,,,,,92%,100%,54%,74%,4,1,1,1,Salary/Benfit,0,0,1,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bitte dringend anpassen.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Zeigt gute Präsenz in Meetings.,Dortmund,,48,1,"82,610","87,004","98,429","114,248","92,541",8,,
33,"1,786","1,157","1,508","1,694",121,463,10,44,2,1,"78,066","74,944","68,948","58,606","3,729",,,,,,,,20%,-4%,,Internal,13,5,1,15,Master,5,,,,,,,,65%,101%,136%,28%,2,2,1,3,Salary/Benfit,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Exzellent!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Gute Ansätze sichtbar. Weiteres: Fehlt es an Eigeninitiative.,Offenbach,,38,1,"93,680","70,260","74,944","62,453","52,461",10,,
34,"1,728",758,"1,214","1,243",97,350,42,33,0,1,"63,206","60,678","60,678","52,183","2,006",,,,,,,,40%,-2%,,Consultant,2,5,3,3,Doktor,5,,,,,,,,133%,129%,133%,59%,3,2,3,1,Relationship to team/manager,0,1,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Fehlt es an Eigeninitiative.",Dortmund,,49,1,"58,150","64,470","76,479","72,687","93,766",12,,
35,"1,718",988,"1,397","1,675",89,281,0,32,1,1,"65,720","65,720","55,862","51,393","2,839",,,,,,,,30%,-6%,,Internal,7,3,4,13,Mittlere Reife,3,,,,,,,,37%,66%,79%,138%,3,3,2,2,Personal Reason,0,1,0,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Es gibt noch viel zu tun. Weiteres: Hat Defizite in der Kommunikation.",Jena,,34,2,"70,320","62,434","78,863","70,977","71,687",8,,
36,"1,831","1,991","1,980","1,924",98,351,15,37,1,0,"57,116","51,976","47,298","44,460","5,605",,,,,,,,30%,4%,,Team Lead,0,4,2,1,Doktor,3,,,,,,,,25%,81%,69%,78%,2,3,3,2,Relationship to team/manager,0,0,1,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Bitte dringend anpassen.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Hat Defizite in der Kommunikation.,Bielefeld,,33,1,"59,972","62,257","63,399","50,833","49,817",10,,
37,"1,807","1,560","1,596","1,757",92,340,0,33,1,0,"111,343","106,889","103,683","91,241","1,411",,,,,,,,20%,3%,,Developer,11,3,3,14,Hauptschulabschluss,3,,,,,,,,92%,173%,117%,67%,3,1,1,2,Pension,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Gute Ansätze sichtbar. Weiteres: Kann Verantwortung übernehmen.",Bautzen,,44,2,"96,868","111,343","135,839","90,188","68,543",11,,
38,"1,790","1,792","1,790","1,792",76,396,0,21,0,0,"89,398","85,822","84,105","79,900","3,793",,,,,,,,10%,0%,,Solution Advisor,3,4,5,7,Abitur,1,,,,,,,,34%,75%,72%,119%,3,3,3,2,Cultural Fit,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Gute Ansätze sichtbar. Weiteres: Zeigt gute Präsenz in Meetings.",Göttingen,,54,3,"94,762","89,398","103,701","102,807","105,892",12,,
39,"1,824","1,032","1,687","1,779",84,300,2,36,0,0,"57,004","48,453","44,092","37,479","2,206",,,,,,,,20%,-4%,,Internal,1,7,3,2,Master,1,,,,,,,,120%,105%,104%,62%,3,2,1,2,Pension,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Hat Defizite in der Kommunikation.",Göttingen,,52,0,"66,124","51,303","60,424","55,294","54,741",9,,
40,"1,859","2,008","1,999","1,919",95,288,14,30,0,0,"90,167","88,363","86,596","77,936","5,834",,,,,,,,20%,4%,,Consultant,3,5,4,4,Abitur,5,,,,,,,,112%,125%,128%,120%,3,2,3,1,Salary/Benfit,1,1,0,1,1,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Fehlt es an Eigeninitiative.",Offenbach,,39,2,"99,183","91,068","97,380","82,953","114,476",9,,
