0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
23,"1,882",762,"1,455","1,515",111,285,6,37,1,0,"131,165","105,958","104,782","92,944","3,881",,,,,,,,20%,-2%,,Developer,6,4,4,9,Master,3,,,,,,,,87%,144%,107%,100%,3,2,1,3,Salary/Benfit,1,0,0,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bitte dringend anpassen.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Gute Ansätze sichtbar. Weiteres: Zeigt gute Präsenz in Meetings.,Göttingen,,37,0,"71,780","40,488","38,916","47,571","80,946",10,,
24,875,"2,081",955,"1,809",81,333,9,30,0,0,"172,387","130,133","77,857","46,913","8,326",,,,,,,,30%,-4%,,Project Lead,2,7,1,17,Mittlere Reife,5,,,,,,,,61%,87%,44%,125%,4,1,2,1,Relationship to team/manager,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Ein Teamplayer. Weiteres: Zeigt gute Präsenz in Meetings.,Bautzen,,37,1,"79,364","26,325","48,591","52,220","49,680",17,,
25,"1,809","1,605","1,610","1,795",102,413,26,30,0,0,"108,732","73,723","69,960","69,657","3,793",,,,,,,,10%,-1%,,Project Lead,8,3,0,33,Mittlere Reife,3,,,,,,,,80%,154%,125%,102%,2,2,1,1,Career Progression,0,0,0,0,1,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Kann Verantwortung übernehmen.",Bautzen,,39,1,"96,962","48,572","10,271","63,335","101,060",17,,
26,"1,711","1,473","1,483","1,561",71,394,0,19,1,0,"112,581","106,299","82,327","48,698","1,883",,,,,,,,10%,1%,,Solution Advisor,4,4,5,16,Bachelor,5,,,,,,,,85%,70%,110%,102%,3,3,1,3,Career Progression,0,0,0,1,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Noch viel Luft nach oben.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Wird von allen geschätzt. Weiteres: Fehlt es an Eigeninitiative.",Göttingen,,22,1,"75,003","61,481","130,102","52,831","93,583",14,,
27,"1,717",831,"1,179","1,540",96,382,0,32,0,0,"135,039","113,304","78,579","42,066","6,596",,,,,,,,20%,2%,,Project Lead,0,4,3,26,Master,3,,,,,,,,137%,116%,112%,104%,2,3,1,3,Pension,1,0,0,0,0,1,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Zeigt gute Präsenz in Meetings.",Bautzen,,40,2,"79,098","18,368","28,317","66,869","37,053",14,,
28,"1,746","1,397","1,531","1,556",78,375,35,30,0,0,"169,506","140,095","101,696","56,853","2,237",,,,,,,,20%,2%,,Developer,3,4,5,14,Doktor,4,,,,,,,,62%,46%,81%,85%,4,2,3,1,Salary/Benfit,0,1,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Exzellent!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Hat Defizite in der Kommunikation.",Göttingen,,45,2,"80,966","82,959","115,174","64,814","27,050",12,,
29,"1,743","1,073","1,140","1,627",86,315,10,24,2,0,"89,908","72,754","68,713","51,884","1,160",,,,,,,,30%,-7%,,Solution Advisor,23,4,6,2,Master,5,,,,,,,,83%,146%,98%,27%,4,3,1,3,Personal Reason,0,0,0,1,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Fehlt es an Eigeninitiative.",Berlin,,22,1,"66,432","63,870","100,839","94,106","53,930",5,,
30,"1,756",915,"1,416","1,532",99,365,26,30,0,0,"98,106","93,653","92,427","74,349","3,796",,,,,,,,40%,-7%,,Solution Advisor,3,3,3,14,Abitur,3,,,,,,,,108%,57%,100%,76%,2,3,2,1,Relationship to team/manager,1,0,1,0,1,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Wird von allen geschätzt. Weiteres: Hat Defizite in der Kommunikation.",Berlin,,28,1,"80,639","72,713","83,032","49,100","85,768",7,,
31,"1,765","1,045","1,505","1,624",116,363,23,43,1,0,"126,889","100,329","49,071","40,000","5,930",,,,,,,,10%,-1%,,Developer,9,6,3,4,Mittlere Reife,4,,,,,,,,92%,127%,86%,93%,1,1,3,3,Relationship to team/manager,1,0,0,1,1,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Es gibt noch viel zu tun. Weiteres: Hat Defizite in der Kommunikation.",Bielefeld,,41,2,"76,806","82,544","75,687","58,612","75,189",9,,
32,"1,775","1,296","1,580","1,676",72,387,48,29,0,0,"133,362","118,919","95,151","60,057","1,357",,,,,,,,20%,-2%,,Developer,9,4,7,7,Hauptschulabschluss,6,,,,,,,,92%,100%,54%,74%,4,1,1,1,Salary/Benfit,0,0,1,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bitte dringend anpassen.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Zeigt gute Präsenz in Meetings.,Dortmund,,48,1,"99,247","73,747","6,389","48,288","77,543",8,,
33,"1,786","1,157","1,508","1,694",121,463,10,44,2,1,"163,268","140,808","92,845","56,904","3,729",,,,,,,,20%,-4%,,Developer,18,5,1,4,Master,5,,,,,,,,65%,101%,136%,28%,2,2,1,3,Salary/Benfit,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Exzellent!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Gute Ansätze sichtbar. Weiteres: Fehlt es an Eigeninitiative.,Offenbach,,38,1,"68,490","75,603","118,818","44,519","33,296",10,,
34,"1,728",758,"1,214","1,243",97,350,42,33,0,1,"93,597","78,929","71,380","52,398","2,006",,,,,,,,40%,-2%,,Consultant,12,5,3,10,Doktor,5,,,,,,,,133%,129%,133%,59%,3,2,3,1,Relationship to team/manager,0,1,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Fehlt es an Eigeninitiative.",Dortmund,,49,1,"104,007","47,691","67,569","90,728","25,704",12,,
35,"1,718",988,"1,397","1,675",89,281,0,32,1,1,"72,347","59,357","53,797","43,166","2,839",,,,,,,,30%,-6%,,Team Lead,2,3,4,17,Mittlere Reife,3,,,,,,,,37%,66%,79%,138%,3,3,2,2,Personal Reason,0,1,0,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Es gibt noch viel zu tun. Weiteres: Hat Defizite in der Kommunikation.",Jena,,34,2,"75,891","53,113","49,191","70,500","62,181",8,,
36,"1,831","1,991","1,980","1,924",98,351,15,37,1,0,"81,654","78,324","60,867","47,620","5,605",,,,,,,,30%,4%,,Team Lead,3,4,2,18,Doktor,3,,,,,,,,25%,81%,69%,78%,2,3,3,2,Relationship to team/manager,0,0,1,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Bitte dringend anpassen.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Hat Defizite in der Kommunikation.,Bielefeld,,33,1,"71,363","62,601","79,624","49,330","38,526",10,,
37,"1,807","1,560","1,596","1,757",92,340,0,33,1,0,"106,590","102,668","74,728","64,302","1,411",,,,,,,,20%,3%,,Sales,0,3,3,18,Hauptschulabschluss,3,,,,,,,,92%,173%,117%,67%,3,1,1,2,Pension,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Gute Ansätze sichtbar. Weiteres: Kann Verantwortung übernehmen.",Bautzen,,44,2,"82,214","33,751","16,113","33,212","144,314",11,,
38,"1,790","1,792","1,790","1,792",76,396,0,21,0,0,"149,455","131,409","121,384","118,077","3,793",,,,,,,,10%,0%,,Developer,13,4,5,0,Abitur,1,,,,,,,,34%,75%,72%,119%,3,3,3,2,Cultural Fit,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Gute Ansätze sichtbar. Weiteres: Zeigt gute Präsenz in Meetings.",Göttingen,,54,3,"53,005","60,765","67,878","42,086","61,787",12,,
39,"1,824","1,032","1,687","1,779",84,300,2,36,0,0,"80,407","80,007","42,490","40,000","2,206",,,,,,,,20%,-4%,,Sales,7,7,3,8,Master,1,,,,,,,,120%,105%,104%,62%,3,2,1,2,Pension,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Hat Defizite in der Kommunikation.",Göttingen,,52,0,"81,890","51,360","89,006","47,368","77,709",9,,
40,"1,859","2,008","1,999","1,919",95,288,14,30,0,0,"122,533","97,989","86,484","73,523","5,834",,,,,,,,20%,4%,,Developer,1,5,4,0,Abitur,5,,,,,,,,112%,125%,128%,120%,3,2,3,1,Salary/Benfit,1,1,0,1,1,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Fehlt es an Eigeninitiative.",Offenbach,,39,2,"71,266","99,810","37,308","82,876","49,750",9,,
